Fecha Alta,Operación,Provincia,Superficie,Precio Venta
2005-10-20,Alquiler,Lleida,46,237176
2005-10-20,Alquiler,Tarragona,214,1642664
2005-10-21,Alquiler,Girona,258,2475510
2005-10-22,Alquiler,Barcelona,276,1544496
2005-10-22,Alquiler,Tarragona,49,452417
2005-10-22,Venta,Lleida,254,2299208
2005-10-22,Alquiler,Tarragona,98,955500
2005-10-23,Alquiler,Tarragona,107,658157
2005-10-25,Alquiler,Tarragona,158,938836
2005-10-26,Alquiler,Lleida,205,1597360
2005-10-27,Alquiler,Tarragona,182,1499134
2005-10-27,Venta,Girona,266,1327606
2005-10-28,Venta,Girona,160,781120
2005-10-28,Alquiler,Barcelona,218,991900
2005-10-28,Venta,Tarragona,162,957582
2005-10-28,Alquiler,Girona,164,1421060
2005-10-28,Alquiler,Barcelona,224,1422624
2005-10-28,Venta,Barcelona,249,1878954
2005-10-29,Venta,Girona,160,1263040
2005-10-29,Venta,Girona,284,2467960
2005-10-30,Venta,Lleida,254,2394204
2005-10-30,Alquiler,Lleida,103,536733
2005-10-31,Alquiler,Girona,216,1883088
2005-11-01,Alquiler,Girona,213,2083779
2005-11-02,Venta,Lleida,228,1944840
2005-11-02,Venta,Barcelona,249,2221329
2005-11-02,Venta,Tarragona,82,417872
2005-11-02,Alquiler,Girona,67,304113
2005-11-03,Venta,Lleida,71,299407
2005-11-03,Venta,Lleida,70,540890
2005-11-03,Venta,Tarragona,111,514596
2005-11-04,Venta,Girona,69,667299
2005-11-04,Venta,Girona,259,1074332
2005-11-04,Venta,Girona,191,1895293
2005-11-05,Venta,Girona,119,523481
2005-11-05,Alquiler,Girona,233,1644747
2005-11-05,Alquiler,Tarragona,122,1162172
2005-11-07,Venta,Lleida,128,706560
2005-11-07,Venta,Lleida,93,589155
2005-11-08,Alquiler,Lleida,191,1370998
2005-11-08,Venta,Tarragona,171,1093887
2005-11-08,Venta,Girona,170,974610
2005-11-08,Venta,Tarragona,59,265913
2005-11-08,Alquiler,Girona,153,912798
2005-11-09,Alquiler,Tarragona,157,1174203
2005-11-09,Alquiler,Lleida,186,1713990
2005-11-09,Alquiler,Girona,156,1508988
2005-11-10,Alquiler,Barcelona,246,2216214
2005-11-12,Venta,Tarragona,225,1300500
2005-11-12,Alquiler,Girona,273,2333058
2005-11-13,Venta,Barcelona,156,692484
2005-11-13,Venta,Tarragona,68,392972
2005-11-13,Alquiler,Lleida,74,341584
2005-11-13,Venta,Tarragona,251,2070750
2005-11-13,Alquiler,Barcelona,89,499735
2005-11-13,Venta,Tarragona,154,1380764
2005-11-13,Alquiler,Barcelona,70,526680
2005-11-14,Venta,Girona,46,426880
2005-11-14,Venta,Lleida,280,1720320
2005-11-14,Venta,Lleida,191,804683
2005-11-15,Alquiler,Barcelona,62,421290
2005-11-16,Alquiler,Lleida,163,1179957
2005-11-16,Alquiler,Barcelona,114,878940
2005-11-16,Venta,Tarragona,277,1116587
2005-11-17,Alquiler,Tarragona,161,917378
2005-11-17,Alquiler,Lleida,65,431275
2005-11-19,Venta,Barcelona,145,1213505
2005-11-19,Venta,Tarragona,220,1601600
2005-11-19,Alquiler,Lleida,87,756900
2005-11-20,Alquiler,Tarragona,90,416430
2005-11-20,Venta,Tarragona,106,501380
2005-11-21,Venta,Lleida,51,472668
2005-11-21,Alquiler,Tarragona,119,508606
2005-11-21,Alquiler,Tarragona,185,1179190
2005-11-21,Alquiler,Barcelona,113,1059827
2005-11-22,Venta,Girona,95,783370
2005-11-22,Alquiler,Tarragona,287,1926344
2005-11-22,Alquiler,Lleida,161,914641
2005-11-22,Alquiler,Lleida,177,1736901
2005-11-22,Venta,Lleida,263,2323868
2005-11-23,Venta,Tarragona,58,426010
2005-11-23,Venta,Girona,45,301815
2005-11-23,Alquiler,Tarragona,44,363968
2005-11-23,Venta,Girona,243,2347137
2005-11-24,Venta,Girona,87,655893
2005-11-24,Venta,Tarragona,223,1360523
2005-11-24,Alquiler,Tarragona,287,1276289
2005-11-25,Alquiler,Tarragona,295,2613405
2005-11-25,Alquiler,Barcelona,276,1817736
2005-11-25,Alquiler,Girona,103,557127
2005-11-26,Alquiler,Girona,46,187680
2005-11-26,Alquiler,Tarragona,179,1674903
2005-11-26,Alquiler,Girona,96,854496
2005-11-26,Alquiler,Tarragona,276,1539252
2005-11-27,Alquiler,Tarragona,288,1228320
2005-11-27,Venta,Girona,88,795696
2005-11-27,Alquiler,Barcelona,180,1688040
2005-11-28,Alquiler,Tarragona,105,1021230
2005-11-28,Alquiler,Tarragona,80,405280
2005-11-28,Venta,Barcelona,249,1780350
2005-11-28,Venta,Girona,188,1265992
2005-11-29,Venta,Tarragona,154,783860
2005-11-29,Alquiler,Girona,137,693631
2005-11-30,Venta,Girona,102,941154
2005-11-30,Venta,Lleida,172,1701080
2005-11-30,Alquiler,Girona,113,747947
2005-12-01,Venta,Lleida,289,1406563
2005-12-01,Alquiler,Girona,210,1527120
2005-12-03,Venta,Lleida,264,1545720
2005-12-03,Alquiler,Barcelona,264,2147112
2005-12-03,Alquiler,Lleida,176,1189936
2005-12-04,Alquiler,Barcelona,176,1685904
2005-12-05,Venta,Barcelona,85,693515
2005-12-05,Venta,Barcelona,67,324213
2005-12-05,Alquiler,Girona,162,753786
2005-12-06,Alquiler,Lleida,162,1341684
2005-12-06,Alquiler,Girona,250,2103000
2005-12-06,Venta,Lleida,264,1346136
2005-12-07,Venta,Barcelona,150,753900
2005-12-07,Venta,Girona,202,1028382
2005-12-08,Alquiler,Barcelona,293,2868470
2005-12-09,Alquiler,Lleida,296,1536832
2005-12-09,Venta,Tarragona,203,1002211
2005-12-09,Venta,Tarragona,287,2446962
2005-12-09,Venta,Barcelona,171,807120
2005-12-11,Venta,Barcelona,238,2203166
2005-12-12,Alquiler,Tarragona,117,536679
2005-12-13,Venta,Girona,116,804344
2005-12-13,Alquiler,Lleida,57,293949
2005-12-13,Venta,Barcelona,66,270996
2005-12-14,Venta,Lleida,216,2046384
2005-12-15,Venta,Lleida,218,1732446
2005-12-16,Venta,Barcelona,259,1842785
2005-12-16,Venta,Barcelona,106,856692
2005-12-16,Alquiler,Girona,135,857925
2005-12-17,Alquiler,Tarragona,154,814968
2005-12-17,Venta,Girona,67,490507
2005-12-17,Alquiler,Girona,57,387828
2005-12-17,Alquiler,Barcelona,147,907137
2005-12-17,Venta,Barcelona,165,1393095
2005-12-18,Alquiler,Tarragona,207,1395387
2005-12-19,Venta,Tarragona,162,696762
2005-12-20,Alquiler,Barcelona,238,2136288
2005-12-20,Venta,Lleida,281,2671748
2005-12-20,Alquiler,Girona,49,425565
2005-12-21,Venta,Barcelona,248,1036392
2005-12-21,Alquiler,Barcelona,243,2390634
2005-12-21,Venta,Tarragona,110,701250
2005-12-21,Venta,Tarragona,289,2789428
2005-12-21,Alquiler,Barcelona,190,940500
2005-12-21,Alquiler,Girona,139,875978
2005-12-22,Alquiler,Girona,210,1770930
2005-12-22,Venta,Barcelona,276,2548584
2005-12-22,Alquiler,Tarragona,203,2021880
2005-12-22,Venta,Tarragona,274,2456958
2005-12-22,Venta,Lleida,116,984144
2005-12-23,Venta,Girona,299,2110342
2005-12-23,Venta,Girona,86,651192
2005-12-23,Alquiler,Barcelona,267,2263626
2005-12-23,Venta,Tarragona,178,1642584
2005-12-23,Venta,Tarragona,206,1058840
2005-12-24,Venta,Tarragona,264,2303928
2005-12-24,Venta,Tarragona,243,1693710
2005-12-25,Venta,Tarragona,96,456672
2005-12-25,Venta,Barcelona,265,1348055
2005-12-25,Venta,Barcelona,283,1653852
2005-12-26,Alquiler,Tarragona,300,1432500
2005-12-26,Alquiler,Barcelona,56,296856
2005-12-26,Alquiler,Lleida,142,629628
2005-12-27,Venta,Girona,272,1774528
2005-12-27,Alquiler,Barcelona,54,402462
2005-12-27,Alquiler,Barcelona,221,1401361
2005-12-27,Alquiler,Tarragona,137,927627
2005-12-27,Venta,Barcelona,158,1040746
2005-12-28,Venta,Lleida,259,1555813
2005-12-30,Venta,Tarragona,94,924866
2005-12-30,Alquiler,Lleida,137,740211
2005-12-30,Alquiler,Girona,227,2029607
2005-12-30,Venta,Girona,262,1407726
2005-12-31,Alquiler,Girona,284,2815292
2005-12-31,Alquiler,Barcelona,202,1329968
2006-01-01,Venta,Barcelona,75,545925
2006-01-01,Alquiler,Tarragona,204,1347420
2006-01-01,Alquiler,Lleida,80,322960
2006-01-01,Alquiler,Lleida,150,873000
2006-01-02,Venta,Tarragona,129,588756
2006-01-02,Venta,Girona,141,763233
2006-01-02,Alquiler,Girona,271,2471249
2006-01-02,Alquiler,Lleida,277,1499678
2006-01-03,Alquiler,Barcelona,216,1109808
2006-01-03,Venta,Girona,41,368959
2006-01-03,Venta,Barcelona,122,680760
2006-01-03,Alquiler,Barcelona,179,1176209
2006-01-03,Alquiler,Barcelona,229,2219468
2006-01-03,Venta,Lleida,233,1450425
2006-01-03,Venta,Girona,116,616192
2006-01-03,Alquiler,Girona,155,1247750
2006-01-05,Alquiler,Girona,163,761047
2006-01-05,Venta,Lleida,289,1809140
2006-01-05,Venta,Barcelona,90,446940
2006-01-06,Venta,Barcelona,110,700700
2006-01-06,Alquiler,Barcelona,283,2107784
2006-01-06,Venta,Barcelona,199,1139076
2006-01-07,Alquiler,Lleida,207,2014110
2006-01-07,Venta,Tarragona,120,823200
2006-01-08,Venta,Barcelona,80,539280
2006-01-08,Alquiler,Girona,280,2346400
2006-01-08,Alquiler,Lleida,107,567742
2006-01-09,Alquiler,Tarragona,194,1792560
2006-01-09,Alquiler,Girona,256,2331648
2006-01-09,Alquiler,Barcelona,249,2053005
2006-01-10,Venta,Tarragona,170,1102280
2006-01-10,Venta,Barcelona,275,1856525
2006-01-10,Alquiler,Barcelona,180,1741320
2006-01-11,Venta,Tarragona,130,1275560
2006-01-11,Alquiler,Girona,68,386036
2006-01-11,Venta,Girona,185,1730675
2006-01-11,Venta,Tarragona,247,1568697
2006-01-11,Alquiler,Barcelona,271,1196465
2006-01-12,Alquiler,Girona,289,2462280
2006-01-12,Alquiler,Barcelona,54,419256
2006-01-13,Alquiler,Tarragona,122,1184376
2006-01-13,Alquiler,Barcelona,98,738430
2006-01-13,Venta,Barcelona,207,1437408
2006-01-13,Venta,Lleida,261,1615851
2006-01-13,Alquiler,Lleida,54,466722
2006-01-13,Venta,Barcelona,274,1450556
2006-01-14,Alquiler,Barcelona,144,1331856
2006-01-14,Venta,Tarragona,148,873200
2006-01-14,Alquiler,Girona,165,1461570
2006-01-14,Alquiler,Lleida,129,562827
2006-01-14,Alquiler,Lleida,255,2494410
2006-01-15,Alquiler,Barcelona,199,1685132
2006-01-15,Venta,Barcelona,245,2399040
2006-01-15,Alquiler,Lleida,272,2487712
2006-01-15,Venta,Barcelona,93,808170
2006-01-15,Venta,Girona,239,2030783
2006-01-16,Venta,Barcelona,80,363280
2006-01-16,Venta,Lleida,209,1355365
2006-01-17,Venta,Barcelona,267,1074675
2006-01-17,Alquiler,Lleida,246,2398008
2006-01-17,Alquiler,Barcelona,123,609342
2006-01-17,Alquiler,Barcelona,221,1411969
2006-01-18,Venta,Girona,234,2049606
2006-01-18,Venta,Girona,66,500610
2006-01-19,Alquiler,Tarragona,114,938562
2006-01-19,Venta,Girona,267,2245203
2006-01-19,Alquiler,Girona,188,1422220
2006-01-19,Venta,Girona,296,2387832
2006-01-20,Alquiler,Girona,256,1428480
2006-01-20,Alquiler,Barcelona,265,2119735
2006-01-21,Venta,Lleida,101,674276
2006-01-21,Alquiler,Tarragona,41,255061
2006-01-21,Alquiler,Lleida,178,1104846
2006-01-23,Venta,Lleida,171,1298403
2006-01-23,Venta,Girona,85,472685
2006-01-23,Alquiler,Tarragona,293,1182841
2006-01-23,Alquiler,Girona,154,1427118
2006-01-23,Venta,Lleida,40,272880
2006-01-23,Alquiler,Lleida,137,831316
2006-01-23,Alquiler,Tarragona,190,1469460
2006-01-24,Alquiler,Girona,123,1133199
2006-01-24,Venta,Lleida,144,1247760
2006-01-24,Venta,Lleida,80,727680
2006-01-24,Venta,Tarragona,220,1522840
2006-01-24,Venta,Tarragona,197,1489911
2006-01-25,Alquiler,Tarragona,229,1447509
2006-01-25,Venta,Barcelona,223,1970874
2006-01-25,Alquiler,Lleida,237,1438827
2006-01-25,Alquiler,Tarragona,212,1440540
2006-01-25,Venta,Lleida,84,816228
2006-01-26,Venta,Tarragona,139,1197485
2006-01-26,Venta,Lleida,91,528892
2006-01-26,Alquiler,Barcelona,273,1528254
2006-01-26,Venta,Lleida,261,2233899
2006-01-26,Venta,Tarragona,81,709560
2006-01-26,Venta,Lleida,258,2111472
2006-01-27,Alquiler,Lleida,136,656744
2006-01-28,Alquiler,Tarragona,254,1713992
2006-01-28,Alquiler,Tarragona,294,1355046
2006-01-29,Alquiler,Lleida,95,748790
2006-01-29,Venta,Lleida,246,1285842
2006-01-29,Alquiler,Girona,98,509600
2006-01-30,Alquiler,Girona,75,378900
2006-01-30,Alquiler,Tarragona,169,810186
2006-01-30,Alquiler,Girona,123,757434
2006-01-31,Venta,Barcelona,56,550816
2006-02-01,Venta,Lleida,89,475171
2006-02-01,Venta,Barcelona,95,650750
2006-02-01,Venta,Barcelona,252,2381400
2006-02-01,Venta,Lleida,157,1409546
2006-02-02,Venta,Lleida,264,2181432
2006-02-02,Alquiler,Barcelona,234,1286766
2006-02-02,Venta,Lleida,168,928368
2006-02-02,Alquiler,Tarragona,288,1820448
2006-02-03,Alquiler,Tarragona,210,1482810
2006-02-03,Venta,Barcelona,40,190280
2006-02-03,Venta,Lleida,235,2290545
2006-02-04,Alquiler,Tarragona,283,1709037
2006-02-04,Venta,Tarragona,68,669664
2006-02-04,Venta,Tarragona,216,1204200
2006-02-04,Venta,Girona,108,1041120
2006-02-05,Alquiler,Lleida,129,1140876
2006-02-05,Alquiler,Lleida,194,1315126
2006-02-06,Alquiler,Lleida,65,272545
2006-02-06,Alquiler,Tarragona,88,808192
2006-02-06,Alquiler,Tarragona,124,536672
2006-02-07,Alquiler,Tarragona,218,1677728
2006-02-07,Venta,Tarragona,46,224342
2006-02-07,Venta,Tarragona,95,570760
2006-02-07,Venta,Barcelona,104,682240
2006-02-07,Alquiler,Tarragona,206,1747292
2006-02-08,Alquiler,Barcelona,142,693244
2006-02-08,Alquiler,Barcelona,211,1155436
2006-02-09,Venta,Lleida,43,303365
2006-02-09,Venta,Barcelona,293,1298869
2006-02-09,Venta,Barcelona,227,2001232
2006-02-09,Venta,Girona,200,1539800
2006-02-09,Alquiler,Girona,252,1949220
2006-02-09,Alquiler,Tarragona,259,1627556
2006-02-10,Venta,Tarragona,254,1522222
2006-02-11,Venta,Tarragona,96,652896
2006-02-11,Venta,Barcelona,233,1157544
2006-02-12,Alquiler,Tarragona,118,734786
2006-02-12,Venta,Lleida,210,1511160
2006-02-12,Alquiler,Barcelona,184,864248
2006-02-12,Alquiler,Lleida,141,1401822
2006-02-12,Venta,Tarragona,62,506540
2006-02-13,Venta,Barcelona,83,444299
2006-02-14,Alquiler,Girona,131,1163542
2006-02-15,Venta,Barcelona,149,1436211
2006-02-15,Alquiler,Tarragona,84,481992
2006-02-15,Venta,Tarragona,227,2069786
2006-02-15,Alquiler,Tarragona,132,973764
2006-02-16,Alquiler,Barcelona,114,636918
2006-02-16,Alquiler,Lleida,201,1733022
2006-02-16,Venta,Tarragona,279,2331324
2006-02-16,Venta,Lleida,188,1541976
2006-02-16,Alquiler,Lleida,117,561132
2006-02-16,Alquiler,Tarragona,276,1302720
2006-02-17,Alquiler,Barcelona,78,366132
2006-02-17,Venta,Girona,271,2108109
2006-02-17,Venta,Girona,127,928243
2006-02-17,Alquiler,Tarragona,101,673670
2006-02-17,Venta,Lleida,153,1140156
2006-02-18,Venta,Tarragona,126,1031058
2006-02-18,Venta,Tarragona,55,262185
2006-02-18,Alquiler,Tarragona,107,839522
2006-02-18,Alquiler,Girona,88,770968
2006-02-20,Alquiler,Barcelona,228,1815336
2006-02-20,Alquiler,Tarragona,71,342078
2006-02-20,Venta,Girona,245,1660120
2006-02-20,Venta,Girona,271,1647409
2006-02-20,Venta,Tarragona,217,1912638
2006-02-20,Alquiler,Tarragona,88,544896
2006-02-21,Venta,Lleida,249,1307250
2006-02-21,Alquiler,Barcelona,260,2470000
2006-02-21,Alquiler,Tarragona,154,1109262
2006-02-22,Venta,Lleida,168,850752
2006-02-22,Alquiler,Barcelona,64,319616
2006-02-22,Venta,Lleida,160,800160
2006-02-22,Venta,Barcelona,110,704770
2006-02-22,Venta,Tarragona,193,982563
2006-02-23,Venta,Girona,272,1586032
2006-02-24,Alquiler,Barcelona,257,1598283
2006-02-24,Venta,Barcelona,135,764505
2006-02-24,Alquiler,Tarragona,78,443976
2006-02-27,Alquiler,Tarragona,81,788697
2006-02-27,Venta,Lleida,166,685082
2006-02-28,Venta,Girona,121,1002122
2006-02-28,Venta,Barcelona,281,2577332
2006-02-28,Venta,Tarragona,100,888900
2006-03-01,Venta,Tarragona,296,1761200
2006-03-01,Alquiler,Lleida,240,1706400
2006-03-01,Venta,Lleida,146,1095146
2006-03-01,Venta,Barcelona,287,1351196
2006-03-02,Alquiler,Girona,97,493924
2006-03-02,Venta,Girona,249,1882440
2006-03-02,Alquiler,Lleida,141,659316
2006-03-03,Alquiler,Girona,125,657500
2006-03-03,Venta,Tarragona,130,703950
2006-03-03,Alquiler,Barcelona,243,1918728
2006-03-03,Alquiler,Lleida,74,697746
2006-03-04,Alquiler,Lleida,48,348720
2006-03-04,Alquiler,Girona,269,1908286
2006-03-04,Venta,Girona,201,1929198
2006-03-04,Alquiler,Girona,99,927927
2006-03-05,Venta,Barcelona,293,1996209
2006-03-05,Venta,Tarragona,243,1552041
2006-03-05,Alquiler,Girona,177,980934
2006-03-06,Venta,Girona,131,732028
2006-03-06,Venta,Tarragona,176,1463264
2006-03-06,Alquiler,Lleida,126,1177722
2006-03-06,Alquiler,Girona,143,1205347
2006-03-07,Alquiler,Girona,223,1510825
2006-03-07,Venta,Barcelona,227,2257515
2006-03-07,Alquiler,Girona,162,1202850
2006-03-08,Alquiler,Barcelona,177,1191033
2006-03-08,Venta,Barcelona,62,500836
2006-03-08,Venta,Tarragona,138,1343844
2006-03-08,Venta,Tarragona,248,1460224
2006-03-08,Alquiler,Lleida,217,1659833
2006-03-09,Alquiler,Tarragona,272,1705712
2006-03-09,Venta,Girona,52,503828
2006-03-11,Alquiler,Girona,258,1930614
2006-03-11,Venta,Tarragona,84,708792
2006-03-11,Alquiler,Barcelona,45,446940
2006-03-12,Alquiler,Girona,150,1159650
2006-03-13,Alquiler,Barcelona,182,1489124
2006-03-13,Alquiler,Girona,240,2175360
2006-03-13,Alquiler,Tarragona,214,1331936
2006-03-13,Venta,Barcelona,143,616044
2006-03-14,Venta,Girona,229,1243699
2006-03-14,Alquiler,Barcelona,63,343602
2006-03-15,Alquiler,Girona,283,1219730
2006-03-15,Venta,Lleida,48,400512
2006-03-16,Venta,Tarragona,258,1646556
2006-03-16,Alquiler,Tarragona,87,603780
2006-03-16,Alquiler,Lleida,178,1171418
2006-03-17,Alquiler,Barcelona,121,764115
2006-03-17,Alquiler,Girona,196,1611708
2006-03-18,Alquiler,Barcelona,60,358620
2006-03-19,Alquiler,Girona,286,1413698
2006-03-19,Alquiler,Barcelona,83,743265
2006-03-20,Alquiler,Lleida,93,435333
2006-03-20,Venta,Tarragona,199,1685729
2006-03-20,Alquiler,Tarragona,220,1550780
2006-03-20,Alquiler,Lleida,274,1456858
2006-03-21,Alquiler,Tarragona,149,948832
2006-03-21,Venta,Girona,290,2797050
2006-03-21,Venta,Barcelona,151,776442
2006-03-21,Alquiler,Girona,97,885998
2006-03-23,Venta,Tarragona,185,867465
2006-03-23,Venta,Girona,202,823150
2006-03-23,Alquiler,Girona,225,1501650
2006-03-24,Alquiler,Tarragona,191,926350
2006-03-25,Alquiler,Tarragona,150,1396200
2006-03-26,Alquiler,Lleida,114,978120
2006-03-26,Venta,Tarragona,114,461130
2006-03-26,Alquiler,Barcelona,235,2145315
2006-03-26,Venta,Girona,263,2034042
2006-03-26,Alquiler,Tarragona,294,2427558
2006-03-28,Venta,Tarragona,66,328482
2006-03-28,Alquiler,Tarragona,290,1442460
2006-03-28,Alquiler,Barcelona,254,1558036
2006-03-29,Venta,Tarragona,76,385396
2006-03-29,Alquiler,Girona,42,238014
2006-03-29,Alquiler,Girona,70,433370
2006-03-30,Venta,Girona,203,875336
2006-03-30,Venta,Lleida,108,780516
2006-03-30,Venta,Tarragona,230,1690730
2006-03-30,Venta,Girona,134,780148
2006-03-31,Venta,Barcelona,111,882783
2006-03-31,Venta,Lleida,97,950891
2006-03-31,Venta,Girona,283,1227937
2006-03-31,Venta,Barcelona,295,1490930
2006-04-01,Venta,Tarragona,102,828138
2006-04-01,Venta,Tarragona,112,485520
2006-04-01,Venta,Barcelona,155,1425690
2006-04-01,Alquiler,Tarragona,118,746940
2006-04-01,Alquiler,Lleida,164,771292
2006-04-01,Venta,Tarragona,118,733134
2006-04-02,Alquiler,Girona,41,403727
2006-04-02,Venta,Tarragona,128,1213312
2006-04-02,Alquiler,Tarragona,190,1760920
2006-04-03,Alquiler,Tarragona,123,978588
2006-04-03,Alquiler,Girona,79,595660
2006-04-04,Venta,Barcelona,185,779220
2006-04-04,Alquiler,Barcelona,180,1071720
2006-04-04,Venta,Lleida,150,1267950
2006-04-05,Alquiler,Tarragona,154,1405404
2006-04-05,Alquiler,Lleida,261,2598516
2006-04-05,Venta,Tarragona,298,2236490
2006-04-06,Venta,Girona,82,593352
2006-04-06,Alquiler,Girona,80,770800
2006-04-07,Alquiler,Girona,261,1189377
2006-04-07,Alquiler,Girona,82,418610
2006-04-07,Alquiler,Barcelona,234,1475136
2006-04-07,Alquiler,Lleida,84,412272
2006-04-07,Venta,Girona,181,1789185
2006-04-08,Venta,Tarragona,151,737635
2006-04-08,Venta,Tarragona,179,809080
2006-04-09,Venta,Lleida,47,313537
2006-04-09,Alquiler,Tarragona,113,704894
2006-04-09,Alquiler,Tarragona,58,407044
2006-04-09,Alquiler,Barcelona,45,402885
2006-04-09,Venta,Tarragona,141,1058628
2006-04-10,Venta,Girona,182,1400308
2006-04-10,Alquiler,Barcelona,89,711199
2006-04-10,Venta,Girona,89,729444
2006-04-11,Venta,Tarragona,161,1240827
2006-04-11,Alquiler,Barcelona,130,1276600
2006-04-12,Venta,Tarragona,188,1772840
2006-04-12,Alquiler,Tarragona,124,1026596
2006-04-12,Venta,Lleida,224,1901536
2006-04-12,Venta,Lleida,180,984780
2006-04-13,Venta,Lleida,135,973890
2006-04-13,Venta,Barcelona,288,1781568
2006-04-14,Venta,Girona,265,1944570
2006-04-14,Alquiler,Barcelona,189,1192401
2006-04-14,Venta,Barcelona,193,1826938
2006-04-15,Alquiler,Girona,154,960960
2006-04-16,Venta,Lleida,211,958151
2006-04-16,Venta,Tarragona,196,1670116
2006-04-17,Venta,Girona,220,1282820
2006-04-17,Venta,Lleida,244,1386164
2006-04-18,Alquiler,Lleida,166,971100
2006-04-20,Alquiler,Girona,120,1085160
2006-04-20,Alquiler,Barcelona,89,673552
2006-04-21,Venta,Lleida,143,1258972
2006-04-21,Venta,Girona,205,886215
2006-04-21,Alquiler,Lleida,121,652190
2006-04-22,Venta,Girona,107,668322
2006-04-22,Venta,Lleida,62,433008
2006-04-22,Alquiler,Lleida,94,559206
2006-04-22,Venta,Tarragona,252,1690164
2006-04-22,Venta,Barcelona,160,745600
2006-04-22,Alquiler,Lleida,48,224304
2006-04-22,Venta,Barcelona,289,1504823
2006-04-23,Venta,Girona,199,1777866
2006-04-23,Alquiler,Girona,75,622200
2006-04-23,Venta,Girona,287,1567020
2006-04-25,Alquiler,Girona,193,1363352
2006-04-25,Alquiler,Tarragona,212,1203524
2006-04-26,Venta,Barcelona,218,2136182
2006-04-26,Alquiler,Tarragona,187,1359677
2006-04-27,Alquiler,Tarragona,286,2398682
2006-04-28,Alquiler,Girona,70,533680
2006-04-28,Alquiler,Tarragona,279,1794807
2006-04-28,Alquiler,Tarragona,270,1716390
2006-04-29,Venta,Tarragona,243,2047761
2006-04-29,Venta,Lleida,134,1024698
2006-04-29,Alquiler,Lleida,69,464577
2006-04-29,Alquiler,Lleida,132,580800
2006-04-29,Venta,Lleida,270,2364390
2006-04-30,Alquiler,Girona,220,1548800
2006-04-30,Venta,Barcelona,200,1996000
2006-05-01,Venta,Lleida,239,1264310
2006-05-01,Venta,Girona,138,686826
2006-05-01,Alquiler,Tarragona,296,2813776
2006-05-01,Alquiler,Girona,123,984369
2006-05-02,Venta,Barcelona,292,1538256
2006-05-02,Venta,Barcelona,233,1220454
2006-05-02,Alquiler,Tarragona,238,1953742
2006-05-02,Venta,Girona,205,1921260
2006-05-03,Venta,Barcelona,148,749472
2006-05-03,Alquiler,Girona,250,1002500
2006-05-03,Venta,Girona,91,680043
2006-05-03,Alquiler,Barcelona,188,1769644
2006-05-03,Alquiler,Lleida,144,1211184
2006-05-04,Venta,Girona,294,1784580
2006-05-05,Venta,Lleida,106,594130
2006-05-05,Alquiler,Girona,250,2281250
2006-05-05,Venta,Lleida,290,1853390
2006-05-08,Alquiler,Barcelona,257,1591344
2006-05-08,Venta,Lleida,92,783380
2006-05-09,Alquiler,Tarragona,283,2072692
2006-05-09,Venta,Girona,171,708795
2006-05-10,Alquiler,Tarragona,300,2585100
2006-05-11,Venta,Barcelona,170,1602930
2006-05-12,Alquiler,Barcelona,236,2001280
2006-05-12,Alquiler,Tarragona,92,506184
2006-05-12,Venta,Tarragona,106,729280
2006-05-12,Alquiler,Lleida,104,831896
2006-05-13,Venta,Girona,216,2144448
2006-05-13,Alquiler,Lleida,86,360942
2006-05-13,Alquiler,Lleida,275,1819950
2006-05-13,Venta,Girona,221,1356498
2006-05-14,Alquiler,Barcelona,210,1371720
2006-05-14,Alquiler,Tarragona,197,1840571
2006-05-14,Venta,Barcelona,139,560170
2006-05-14,Alquiler,Tarragona,199,817094
2006-05-14,Alquiler,Lleida,195,1790490
2006-05-15,Venta,Tarragona,67,615663
2006-05-15,Venta,Tarragona,201,1163388
2006-05-16,Alquiler,Girona,277,1802993
2006-05-16,Alquiler,Tarragona,123,499380
2006-05-16,Alquiler,Lleida,257,2203004
2006-05-16,Venta,Girona,295,2200405
2006-05-16,Venta,Girona,179,832529
2006-05-17,Venta,Girona,184,1113016
2006-05-18,Alquiler,Girona,167,853370
2006-05-18,Alquiler,Lleida,176,1214576
2006-05-18,Alquiler,Lleida,149,1099024
2006-05-19,Alquiler,Tarragona,49,248283
2006-05-19,Venta,Tarragona,280,2370200
2006-05-20,Alquiler,Girona,156,1294176
2006-05-20,Alquiler,Barcelona,225,1752975
2006-05-20,Venta,Barcelona,285,2603190
2006-05-20,Venta,Girona,247,2320565
2006-05-21,Venta,Barcelona,213,928041
2006-05-21,Alquiler,Lleida,277,2268076
2006-05-21,Venta,Girona,273,2682225
2006-05-21,Venta,Girona,245,2037420
2006-05-22,Venta,Lleida,271,2303500
2006-05-22,Alquiler,Barcelona,232,1699168
2006-05-22,Venta,Girona,203,1315846
2006-05-23,Alquiler,Tarragona,202,1112010
2006-05-24,Alquiler,Lleida,125,822625
2006-05-25,Venta,Girona,61,380274
2006-05-25,Alquiler,Tarragona,195,1927770
2006-05-26,Venta,Lleida,129,818505
2006-05-26,Alquiler,Barcelona,43,379905
2006-05-26,Alquiler,Girona,278,2336590
2006-05-27,Alquiler,Barcelona,207,1381104
2006-05-27,Alquiler,Lleida,80,786320
2006-05-27,Alquiler,Girona,233,1682260
2006-05-28,Alquiler,Tarragona,106,795318
2006-05-28,Alquiler,Lleida,194,1466058
2006-05-28,Alquiler,Girona,253,1162788
2006-05-28,Venta,Girona,106,922200
