Fecha Alta,Referencia,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2006-01-10,2048,Local,Venta,Tarragona,170,1102280,2006-08-05,Pedro
2006-01-10,2049,Casa,Venta,Barcelona,275,1856525,2006-09-04,Jesús
2006-01-11,2051,Parking,Venta,Tarragona,130,1275560,2006-11-13,María
2006-01-11,2053,Oficina,Venta,Girona,185,1730675,2006-10-07,María
2006-01-11,2054,Oficina,Venta,Tarragona,247,1568697,2006-05-14,Luisa
2006-01-13,2060,Oficina,Venta,Barcelona,207,1437408,2006-08-21,María
2006-01-13,2061,Suelo,Venta,Lleida,261,1615851,2006-12-25,Jesús
2006-01-13,2063,Suelo,Venta,Barcelona,274,1450556,2006-09-03,María
2006-01-14,2065,Casa,Venta,Tarragona,148,873200,2006-09-26,Pedro
2006-01-15,2070,Suelo,Venta,Barcelona,245,2399040,2006-05-31,Joaquín
2006-01-15,2072,Casa,Venta,Barcelona,93,808170,2006-07-03,Jesús
2006-01-15,2073,Casa,Venta,Girona,239,2030783,2006-12-16,María
2006-01-16,2074,Industrial,Venta,Barcelona,80,363280,2006-12-19,Pedro
2006-01-16,2075,Local,Venta,Lleida,209,1355365,2006-07-01,Joaquín
2006-01-17,2076,Piso,Venta,Barcelona,267,1074675,2006-10-20,Carmen
2006-01-18,2080,Suelo,Venta,Girona,234,2049606,2006-04-21,María
2006-01-18,2081,Local,Venta,Girona,66,500610,2006-05-15,Luisa
2006-01-19,2083,Piso,Venta,Girona,267,2245203,2006-07-28,María
2006-01-19,2085,Industrial,Venta,Girona,296,2387832,2006-06-28,María
2006-01-21,2088,Industrial,Venta,Lleida,101,674276,2006-10-30,Luisa
2006-01-23,2091,Suelo,Venta,Lleida,171,1298403,2006-08-31,Carmen
2006-01-23,2092,Suelo,Venta,Girona,85,472685,2006-09-01,Pedro
2006-01-23,2095,Local,Venta,Lleida,40,272880,2006-09-01,María
2006-01-24,2099,Local,Venta,Lleida,144,1247760,2006-08-03,Luisa
2006-01-24,2100,Casa,Venta,Lleida,80,727680,2006-07-12,Joaquín
2006-01-24,2101,Piso,Venta,Tarragona,220,1522840,2006-05-02,María
2006-01-24,2102,Local,Venta,Tarragona,197,1489911,2006-04-24,Carmen
2006-01-25,2104,Oficina,Venta,Barcelona,223,1970874,2006-06-08,Joaquín
2006-01-25,2107,Industrial,Venta,Lleida,84,816228,2006-12-22,Jesús
2006-01-26,2108,Oficina,Venta,Tarragona,139,1197485,2007-01-24,Pedro
2006-01-26,2109,Casa,Venta,Lleida,91,528892,2006-12-14,María
2006-01-26,2111,Oficina,Venta,Lleida,261,2233899,2006-10-29,Luisa
2006-01-26,2112,Parking,Venta,Tarragona,81,709560,2006-06-28,Joaquín
2006-01-26,2113,Oficina,Venta,Lleida,258,2111472,2006-05-31,Joaquín
2006-01-29,2118,Industrial,Venta,Lleida,246,1285842,2006-08-09,Jesús
2006-01-31,2123,Local,Venta,Barcelona,56,550816,2006-12-03,Jesús
2006-02-01,2124,Parking,Venta,Lleida,89,475171,2006-10-12,Luisa
2006-02-01,2125,Casa,Venta,Barcelona,95,650750,2006-09-24,Carmen
2006-02-01,2126,Piso,Venta,Barcelona,252,2381400,2006-06-13,María
2006-02-01,2127,Piso,Venta,Lleida,157,1409546,2007-01-05,Pedro
2006-02-02,2128,Parking,Venta,Lleida,264,2181432,2006-12-25,María
2006-02-02,2130,Piso,Venta,Lleida,168,928368,2006-12-25,Jesús
2006-02-03,2133,Casa,Venta,Barcelona,40,190280,2006-11-22,Joaquín
2006-02-03,2134,Parking,Venta,Lleida,235,2290545,2006-08-22,Carmen
2006-02-04,2136,Piso,Venta,Tarragona,68,669664,2006-05-29,Jesús
2006-02-04,2137,Local,Venta,Tarragona,216,1204200,2007-01-17,Joaquín
2006-02-04,2138,Parking,Venta,Girona,108,1041120,2006-05-07,Pedro
2006-02-07,2145,Oficina,Venta,Tarragona,46,224342,2006-06-14,Jesús
2006-02-07,2146,Piso,Venta,Tarragona,95,570760,2006-07-01,María
2006-02-07,2147,Casa,Venta,Barcelona,104,682240,2006-08-30,Jesús
2006-02-09,2151,Local,Venta,Lleida,43,303365,2006-12-24,Pedro
2006-02-09,2152,Piso,Venta,Barcelona,293,1298869,2006-07-11,Jesús
2006-02-09,2153,Parking,Venta,Barcelona,227,2001232,2006-12-06,María
2006-02-09,2154,Oficina,Venta,Girona,200,1539800,2006-12-25,Carmen
2006-02-10,2157,Casa,Venta,Tarragona,254,1522222,2007-02-05,María
2006-02-11,2158,Casa,Venta,Tarragona,96,652896,2006-11-07,Joaquín
2006-02-11,2159,Oficina,Venta,Barcelona,233,1157544,2006-06-10,Jesús
2006-02-12,2161,Parking,Venta,Lleida,210,1511160,2006-10-21,Luisa
2006-02-12,2164,Oficina,Venta,Tarragona,62,506540,2006-10-08,Joaquín
2006-02-13,2165,Casa,Venta,Barcelona,83,444299,2007-01-18,Joaquín
2006-02-15,2167,Suelo,Venta,Barcelona,149,1436211,2007-02-01,María
2006-02-15,2169,Suelo,Venta,Tarragona,227,2069786,2006-10-16,Luisa
2006-02-16,2173,Oficina,Venta,Tarragona,279,2331324,2006-08-02,Joaquín
2006-02-16,2174,Suelo,Venta,Lleida,188,1541976,2006-07-19,Joaquín
2006-02-17,2178,Industrial,Venta,Girona,271,2108109,2006-12-24,Pedro
2006-02-17,2179,Oficina,Venta,Girona,127,928243,2006-05-25,María
2006-02-17,2181,Suelo,Venta,Lleida,153,1140156,2006-06-30,Joaquín
2006-02-18,2182,Industrial,Venta,Tarragona,126,1031058,2006-09-13,Carmen
2006-02-18,2183,Local,Venta,Tarragona,55,262185,2007-02-02,Joaquín
2006-02-20,2188,Oficina,Venta,Girona,245,1660120,2006-11-26,Pedro
2006-02-20,2189,Local,Venta,Girona,271,1647409,2007-01-12,Pedro
2006-02-20,2190,Piso,Venta,Tarragona,217,1912638,2006-10-22,Luisa
2006-02-21,2192,Casa,Venta,Lleida,249,1307250,2006-11-20,Luisa
2006-02-22,2195,Casa,Venta,Lleida,168,850752,2006-07-12,Joaquín
2006-02-22,2197,Oficina,Venta,Lleida,160,800160,2006-10-12,Jesús
2006-02-22,2198,Local,Venta,Barcelona,110,704770,2007-01-17,Pedro
2006-02-22,2199,Industrial,Venta,Tarragona,193,982563,2006-05-26,Pedro
2006-02-23,2200,Casa,Venta,Girona,272,1586032,2007-01-23,María
2006-02-24,2202,Parking,Venta,Barcelona,135,764505,2006-06-10,Pedro
2006-02-27,2205,Industrial,Venta,Lleida,166,685082,2007-02-02,Joaquín
2006-02-28,2206,Casa,Venta,Girona,121,1002122,2006-07-13,Pedro
2006-02-28,2207,Casa,Venta,Barcelona,281,2577332,2006-07-03,Carmen
2006-02-28,2208,Industrial,Venta,Tarragona,100,888900,2006-08-02,Joaquín
2006-03-01,2209,Oficina,Venta,Tarragona,296,1761200,2007-02-13,Joaquín
2006-03-01,2211,Local,Venta,Lleida,146,1095146,2006-10-21,María
2006-03-01,2212,Local,Venta,Barcelona,287,1351196,2006-06-18,Jesús
2006-03-02,2214,Industrial,Venta,Girona,249,1882440,2006-12-16,Carmen
2006-03-03,2217,Local,Venta,Tarragona,130,703950,2006-10-28,María
2006-03-04,2222,Industrial,Venta,Girona,201,1929198,2006-08-16,María
2006-03-05,2224,Parking,Venta,Barcelona,293,1996209,2006-07-26,Jesús
2006-03-05,2225,Suelo,Venta,Tarragona,243,1552041,2006-12-03,Luisa
2006-03-06,2227,Casa,Venta,Girona,131,732028,2006-07-04,Pedro
2006-03-06,2228,Suelo,Venta,Tarragona,176,1463264,2006-12-21,Pedro
2006-03-07,2232,Parking,Venta,Barcelona,227,2257515,2007-02-06,Luisa
2006-03-08,2235,Suelo,Venta,Barcelona,62,500836,2007-02-16,Joaquín
2006-03-08,2236,Piso,Venta,Tarragona,138,1343844,2007-01-01,Carmen
2006-03-08,2237,Industrial,Venta,Tarragona,248,1460224,2007-01-26,María
2006-03-09,2240,Casa,Venta,Girona,52,503828,2006-09-26,Jesús
2006-03-11,2242,Industrial,Venta,Tarragona,84,708792,2007-02-26,Luisa
2006-03-13,2248,Casa,Venta,Barcelona,143,616044,2007-01-19,Carmen
2006-03-14,2249,Suelo,Venta,Girona,229,1243699,2007-02-11,María
2006-03-15,2252,Parking,Venta,Lleida,48,400512,2006-07-22,Pedro
2006-03-16,2253,Piso,Venta,Tarragona,258,1646556,2006-11-30,Carmen
2006-03-20,2262,Piso,Venta,Tarragona,199,1685729,2006-12-27,Luisa
2006-03-21,2266,Oficina,Venta,Girona,290,2797050,2006-10-02,Luisa
2006-03-21,2267,Local,Venta,Barcelona,151,776442,2006-08-21,Jesús
2006-03-23,2269,Industrial,Venta,Tarragona,185,867465,2007-02-05,María
2006-03-23,2270,Oficina,Venta,Girona,202,823150,2007-01-31,Jesús
2006-03-26,2275,Suelo,Venta,Tarragona,114,461130,2006-12-26,Joaquín
2006-03-26,2277,Oficina,Venta,Girona,263,2034042,2006-09-08,Carmen
2006-03-28,2279,Oficina,Venta,Tarragona,66,328482,2006-12-14,Joaquín
2006-03-29,2282,Casa,Venta,Tarragona,76,385396,2007-02-17,Jesús
2006-03-30,2285,Piso,Venta,Girona,203,875336,2006-08-28,María
2006-03-30,2286,Local,Venta,Lleida,108,780516,2006-10-07,Joaquín
2006-03-30,2287,Suelo,Venta,Tarragona,230,1690730,2006-11-15,Carmen
2006-03-30,2288,Industrial,Venta,Girona,134,780148,2006-08-23,Joaquín
2006-03-31,2289,Industrial,Venta,Barcelona,111,882783,2006-09-07,María
2006-03-31,2290,Piso,Venta,Lleida,97,950891,2007-03-13,Luisa
2006-03-31,2291,Piso,Venta,Girona,283,1227937,2006-12-31,Joaquín
2006-03-31,2292,Suelo,Venta,Barcelona,295,1490930,2007-03-14,Joaquín
2006-04-01,2293,Local,Venta,Tarragona,102,828138,2006-11-12,Carmen
2006-04-01,2294,Suelo,Venta,Tarragona,112,485520,2006-12-08,Luisa
2006-04-01,2295,Local,Venta,Barcelona,155,1425690,2006-11-08,Jesús
2006-04-01,2298,Oficina,Venta,Tarragona,118,733134,2007-01-21,Jesús
2006-04-02,2300,Oficina,Venta,Tarragona,128,1213312,2006-11-02,María
2006-04-04,2304,Local,Venta,Barcelona,185,779220,2006-10-26,María
2006-04-04,2306,Piso,Venta,Lleida,150,1267950,2006-09-15,Jesús
2006-04-05,2309,Parking,Venta,Tarragona,298,2236490,2007-01-07,Joaquín
2006-04-06,2310,Suelo,Venta,Girona,82,593352,2006-11-25,Joaquín
2006-04-07,2316,Parking,Venta,Girona,181,1789185,2007-01-27,Carmen
2006-04-08,2317,Parking,Venta,Tarragona,151,737635,2007-03-12,Carmen
2006-04-08,2318,Suelo,Venta,Tarragona,179,809080,2006-09-01,Jesús
2006-04-09,2319,Piso,Venta,Lleida,47,313537,2007-01-05,Joaquín
2006-04-09,2323,Local,Venta,Tarragona,141,1058628,2007-01-29,Luisa
2006-04-10,2324,Piso,Venta,Girona,182,1400308,2007-01-07,Joaquín
2006-04-10,2326,Casa,Venta,Girona,89,729444,2006-12-27,Luisa
2006-04-11,2327,Industrial,Venta,Tarragona,161,1240827,2007-03-05,Carmen
2006-04-12,2329,Local,Venta,Tarragona,188,1772840,2006-12-08,Pedro
2006-04-12,2331,Parking,Venta,Lleida,224,1901536,2007-03-23,Joaquín
2006-04-12,2332,Industrial,Venta,Lleida,180,984780,2006-09-01,Joaquín
2006-04-13,2333,Industrial,Venta,Lleida,135,973890,2007-01-09,Joaquín
2006-04-13,2334,Industrial,Venta,Barcelona,288,1781568,2006-09-24,María
2006-04-14,2335,Oficina,Venta,Girona,265,1944570,2006-09-27,Luisa
2006-04-14,2337,Local,Venta,Barcelona,193,1826938,2006-09-12,Pedro
2006-04-16,2339,Local,Venta,Lleida,211,958151,2007-02-01,Carmen
2006-04-16,2340,Casa,Venta,Tarragona,196,1670116,2006-09-19,Pedro
2006-04-17,2341,Piso,Venta,Girona,220,1282820,2006-11-25,Carmen
2006-04-17,2342,Suelo,Venta,Lleida,244,1386164,2007-03-27,María
2006-04-21,2346,Industrial,Venta,Lleida,143,1258972,2006-12-03,Luisa
2006-04-21,2347,Oficina,Venta,Girona,205,886215,2006-12-05,Carmen
2006-04-22,2349,Casa,Venta,Girona,107,668322,2007-04-13,María
2006-04-22,2350,Oficina,Venta,Lleida,62,433008,2006-10-20,Carmen
2006-04-22,2352,Local,Venta,Tarragona,252,1690164,2006-11-16,María
2006-04-22,2353,Oficina,Venta,Barcelona,160,745600,2007-01-06,Joaquín
2006-04-22,2355,Casa,Venta,Barcelona,289,1504823,2006-10-31,Luisa
2006-04-23,2356,Parking,Venta,Girona,199,1777866,2006-12-23,Jesús
2006-04-23,2358,Suelo,Venta,Girona,287,1567020,2006-08-17,Carmen
2006-04-26,2361,Local,Venta,Barcelona,218,2136182,2007-01-14,Luisa
2006-04-29,2367,Local,Venta,Tarragona,243,2047761,2006-10-12,María
2006-04-29,2368,Casa,Venta,Lleida,134,1024698,2006-11-09,Jesús
2006-04-29,2371,Suelo,Venta,Lleida,270,2364390,2007-04-02,Luisa
2006-04-30,2373,Piso,Venta,Barcelona,200,1996000,2006-08-05,Joaquín
2006-05-01,2374,Piso,Venta,Lleida,239,1264310,2007-02-15,Carmen
2006-05-01,2375,Local,Venta,Girona,138,686826,2007-04-30,María
2006-05-02,2378,Local,Venta,Barcelona,292,1538256,2007-05-01,Jesús
2006-05-02,2379,Piso,Venta,Barcelona,233,1220454,2007-04-18,Carmen
2006-05-02,2381,Parking,Venta,Girona,205,1921260,2006-12-17,María
2006-05-03,2382,Casa,Venta,Barcelona,148,749472,2006-10-26,María
2006-05-03,2384,Casa,Venta,Girona,91,680043,2007-02-03,Pedro
2006-05-04,2387,Casa,Venta,Girona,294,1784580,2007-01-28,Luisa
2006-05-05,2388,Parking,Venta,Lleida,106,594130,2006-12-03,Carmen
2006-05-05,2390,Casa,Venta,Lleida,290,1853390,2007-05-01,Luisa
2006-05-08,2392,Oficina,Venta,Lleida,92,783380,2007-05-07,María
2006-05-09,2394,Industrial,Venta,Girona,171,708795,2007-04-07,Carmen
2006-05-11,2396,Local,Venta,Barcelona,170,1602930,2006-11-05,Joaquín
2006-05-12,2399,Piso,Venta,Tarragona,106,729280,2007-03-22,Jesús
2006-05-13,2401,Local,Venta,Girona,216,2144448,2007-01-26,María
2006-05-13,2404,Oficina,Venta,Girona,221,1356498,2006-10-10,Luisa
2006-05-14,2407,Local,Venta,Barcelona,139,560170,2006-08-27,Jesús
2006-05-15,2410,Parking,Venta,Tarragona,67,615663,2007-03-24,Jesús
2006-05-15,2411,Industrial,Venta,Tarragona,201,1163388,2007-01-24,Joaquín
2006-05-16,2415,Oficina,Venta,Girona,295,2200405,2007-03-24,María
2006-05-16,2416,Suelo,Venta,Girona,179,832529,2006-09-29,Jesús
2006-05-17,2417,Local,Venta,Girona,184,1113016,2007-01-15,María
2006-05-19,2422,Industrial,Venta,Tarragona,280,2370200,2007-02-04,Luisa
2006-05-20,2425,Suelo,Venta,Barcelona,285,2603190,2006-11-15,Joaquín
2006-05-20,2426,Suelo,Venta,Girona,247,2320565,2007-05-01,Jesús
2006-05-21,2427,Parking,Venta,Barcelona,213,928041,2006-12-10,Luisa
2006-05-21,2429,Casa,Venta,Girona,273,2682225,,
2006-05-21,2430,Casa,Venta,Girona,245,2037420,2007-04-04,Pedro
2006-05-22,2431,Suelo,Venta,Lleida,271,2303500,2007-01-22,Luisa
2006-05-22,2433,Piso,Venta,Girona,203,1315846,2007-02-27,Carmen
2006-05-25,2436,Suelo,Venta,Girona,61,380274,,
2006-05-26,2438,Piso,Venta,Lleida,129,818505,2006-08-30,Carmen
2006-05-28,2447,Piso,Venta,Girona,106,922200,2007-03-16,Pedro
2006-05-29,2449,Suelo,Venta,Barcelona,228,2203620,2007-03-29,Joaquín
2006-05-29,2450,Parking,Venta,Girona,202,1524898,2006-12-28,Carmen
2006-05-30,2451,Oficina,Venta,Barcelona,65,458640,2006-11-26,Joaquín
2006-05-30,2452,Suelo,Venta,Lleida,83,825518,2007-04-29,Joaquín
2006-05-30,2453,Local,Venta,Tarragona,181,1438226,2006-12-27,Pedro
2006-05-31,2455,Casa,Venta,Tarragona,190,1410370,2006-11-01,María
2006-05-31,2456,Casa,Venta,Barcelona,156,916500,2006-09-11,Joaquín
2006-06-01,2457,Piso,Venta,Lleida,234,1305720,2006-08-31,Luisa
2006-06-01,2459,Casa,Venta,Lleida,270,1097010,2007-04-02,María
2006-06-02,2462,Piso,Venta,Lleida,246,1044762,2007-03-22,María
2006-06-03,2463,Piso,Venta,Girona,110,1026300,2007-02-08,Luisa
2006-06-03,2464,Suelo,Venta,Tarragona,262,1843694,2006-12-29,Carmen
2006-06-03,2465,Industrial,Venta,Lleida,122,1107028,2006-11-19,Pedro
2006-06-03,2467,Piso,Venta,Lleida,224,1705760,2007-03-03,Jesús
2006-06-04,2468,Piso,Venta,Barcelona,57,360696,2007-02-05,Pedro
2006-06-04,2469,Casa,Venta,Barcelona,260,1616680,2007-04-25,Carmen
2006-06-04,2470,Parking,Venta,Girona,129,616878,2006-11-21,María
2006-06-05,2472,Oficina,Venta,Tarragona,166,1068376,2007-03-14,Carmen
2006-06-06,2474,Local,Venta,Lleida,126,1199394,2006-12-08,Carmen
2006-06-06,2478,Suelo,Venta,Girona,294,2353176,2006-10-26,Pedro
2006-06-06,2479,Parking,Venta,Tarragona,73,395879,2007-02-08,Jesús
2006-06-06,2481,Oficina,Venta,Lleida,209,1637515,2007-04-12,Jesús
2006-06-06,2482,Industrial,Venta,Barcelona,215,984915,2006-12-07,María
2006-06-08,2486,Casa,Venta,Girona,115,1147585,2006-11-13,Joaquín
2006-06-10,2491,Local,Venta,Girona,160,1368480,2007-01-07,Joaquín
2006-06-10,2492,Local,Venta,Girona,90,872280,2007-04-17,Joaquín
2006-06-11,2494,Casa,Venta,Girona,77,745822,2006-12-21,Jesús
2006-06-11,2495,Piso,Venta,Girona,98,918652,,
2006-06-11,2496,Piso,Venta,Barcelona,149,701492,2006-11-02,Carmen
2006-06-11,2500,Oficina,Venta,Barcelona,165,1204005,2007-01-23,María
2006-06-13,2502,Suelo,Venta,Tarragona,89,422750,,
2006-06-13,2503,Parking,Venta,Girona,282,2717634,2006-11-30,Pedro
2006-06-13,2504,Local,Venta,Barcelona,245,2090340,,
2006-06-14,2505,Oficina,Venta,Lleida,239,2235367,2006-10-09,María
2006-06-15,2507,Oficina,Venta,Lleida,219,958563,,
2006-06-15,2508,Suelo,Venta,Girona,204,1267452,,
2006-06-16,2510,Suelo,Venta,Barcelona,146,954986,2007-04-23,María
2006-06-16,2512,Piso,Venta,Tarragona,280,2384480,2007-01-01,Pedro
2006-06-17,2513,Casa,Venta,Barcelona,180,887940,2006-10-12,Jesús
2006-06-17,2514,Industrial,Venta,Lleida,134,1083256,2007-01-05,Jesús
2006-06-18,2518,Casa,Venta,Tarragona,248,1826024,,
2006-06-21,2520,Oficina,Venta,Girona,277,2250348,2007-04-21,Jesús
2006-06-21,2521,Oficina,Venta,Lleida,212,1736068,2006-12-24,Joaquín
2006-06-22,2524,Industrial,Venta,Tarragona,91,885339,2006-09-28,Pedro
2006-06-23,2527,Suelo,Venta,Lleida,298,2458798,2006-12-10,Jesús
2006-06-25,2532,Piso,Venta,Tarragona,66,373032,,
2006-06-25,2534,Oficina,Venta,Girona,246,1087812,2006-10-24,Jesús
2006-06-26,2535,Piso,Venta,Lleida,99,819621,2006-10-11,Pedro
2006-06-27,2536,Piso,Venta,Girona,214,1988702,,
2006-06-28,2538,Casa,Venta,Lleida,214,1504420,2006-12-14,Joaquín
2006-06-30,2541,Suelo,Venta,Lleida,209,1844425,2007-04-10,Pedro
2006-06-30,2542,Oficina,Venta,Girona,291,2849763,2007-04-28,Joaquín
2006-06-30,2543,Industrial,Venta,Girona,46,373106,,
2006-07-01,2545,Industrial,Venta,Girona,212,1691124,2006-10-19,María
2006-07-02,2548,Industrial,Venta,Girona,195,1576380,2007-04-24,Luisa
2006-07-04,2555,Casa,Venta,Barcelona,267,2091144,2006-12-24,Luisa
2006-07-04,2556,Oficina,Venta,Barcelona,250,1298500,2006-11-24,Joaquín
2006-07-07,2560,Piso,Venta,Girona,136,580856,,
2006-07-07,2562,Industrial,Venta,Girona,144,598320,,
2006-07-08,2564,Local,Venta,Girona,103,766320,2007-04-24,Jesús
2006-07-09,2566,Oficina,Venta,Barcelona,81,654885,2006-11-13,Pedro
2006-07-09,2567,Suelo,Venta,Barcelona,157,914839,2006-10-21,Jesús
2006-07-10,2570,Parking,Venta,Barcelona,93,512430,2007-04-28,Carmen
2006-07-10,2571,Suelo,Venta,Tarragona,191,1127473,2007-04-01,Luisa
2006-07-10,2572,Industrial,Venta,Tarragona,169,1154101,,
2006-07-11,2573,Industrial,Venta,Lleida,138,668748,2007-01-19,Carmen
2006-07-11,2574,Parking,Venta,Barcelona,256,2470912,,
2006-07-13,2575,Oficina,Venta,Lleida,58,409712,,
2006-07-13,2576,Suelo,Venta,Barcelona,167,888941,2007-04-19,Luisa
2006-07-16,2581,Oficina,Venta,Girona,130,1061710,2007-03-11,Pedro
2006-07-16,2582,Casa,Venta,Girona,101,889608,2007-01-13,María
2006-07-18,2587,Casa,Venta,Barcelona,229,1634373,2006-12-19,Jesús
2006-07-18,2588,Industrial,Venta,Barcelona,193,1559054,,
2006-07-19,2591,Suelo,Venta,Tarragona,213,1359579,2007-02-24,Carmen
2006-07-19,2592,Parking,Venta,Girona,150,1076250,2006-11-05,Carmen
2006-07-20,2594,Local,Venta,Lleida,265,1632930,2007-03-08,María
2006-07-21,2596,Oficina,Venta,Barcelona,258,1700994,2006-10-23,Jesús
2006-07-21,2597,Suelo,Venta,Girona,68,489600,2007-03-17,Jesús
2006-07-22,2599,Casa,Venta,Lleida,259,1626779,2007-05-01,Joaquín
2006-07-22,2600,Parking,Venta,Barcelona,64,485824,2007-02-24,María
2006-07-22,2601,Parking,Venta,Girona,200,1021000,2006-11-20,Joaquín
2006-07-23,2603,Parking,Venta,Girona,98,497546,2006-12-24,Luisa
2006-07-24,2604,Oficina,Venta,Barcelona,112,670208,2007-02-25,María
2006-07-27,2610,Oficina,Venta,Barcelona,143,1365936,2007-03-13,María
2006-07-27,2612,Oficina,Venta,Girona,65,598195,2006-10-30,Joaquín
2006-07-28,2613,Casa,Venta,Barcelona,294,2618364,,
2006-07-28,2614,Parking,Venta,Tarragona,242,1844282,,
2006-07-29,2618,Industrial,Venta,Lleida,84,769860,2007-01-02,Joaquín
2006-07-31,2621,Suelo,Venta,Tarragona,194,1476534,2006-11-27,Luisa
2006-08-01,2625,Local,Venta,Tarragona,277,1232927,,
2006-08-01,2626,Suelo,Venta,Girona,97,515555,,
2006-08-02,2627,Suelo,Venta,Girona,259,1202537,2007-04-16,María
2006-08-02,2629,Suelo,Venta,Tarragona,295,1706280,2007-02-03,Joaquín
2006-08-03,2631,Piso,Venta,Lleida,291,1776555,,
2006-08-04,2632,Industrial,Venta,Lleida,186,1527618,2007-03-26,Joaquín
2006-08-04,2633,Piso,Venta,Tarragona,115,880440,2007-01-21,María
2006-08-06,2634,Suelo,Venta,Girona,234,1994382,2007-03-04,María
2006-08-07,2637,Parking,Venta,Girona,249,1422537,2007-04-02,Luisa
2006-08-08,2639,Parking,Venta,Girona,211,1456322,2006-11-23,Carmen
2006-08-08,2640,Local,Venta,Tarragona,78,596778,2006-12-06,Pedro
2006-08-08,2641,Oficina,Venta,Girona,133,1053227,2007-01-30,Jesús
2006-08-09,2644,Industrial,Venta,Barcelona,282,2205240,,
2006-08-10,2645,Casa,Venta,Lleida,232,1341656,2006-12-01,Joaquín
2006-08-11,2649,Casa,Venta,Girona,112,1093456,2007-01-24,Pedro
2006-08-11,2650,Piso,Venta,Tarragona,275,1324125,2006-12-31,Carmen
2006-08-13,2652,Local,Venta,Tarragona,98,957264,,
2006-08-13,2653,Parking,Venta,Barcelona,110,643060,2006-12-24,Carmen
2006-08-13,2655,Suelo,Venta,Lleida,118,891136,,
2006-08-14,2659,Oficina,Venta,Tarragona,73,395149,,
2006-08-16,2661,Oficina,Venta,Girona,81,557604,2006-12-17,Carmen
2006-08-17,2662,Local,Venta,Lleida,179,954249,2006-12-21,Carmen
2006-08-19,2664,Parking,Venta,Lleida,164,1165548,,
2006-08-21,2666,Oficina,Venta,Barcelona,258,2539236,2007-01-11,Joaquín
2006-08-21,2668,Piso,Venta,Tarragona,84,554148,,
2006-08-22,2669,Industrial,Venta,Girona,165,889350,2007-01-11,Carmen
2006-08-22,2671,Parking,Venta,Lleida,99,925749,,
2006-08-22,2672,Local,Venta,Barcelona,128,996096,2007-04-27,Luisa
2006-08-23,2674,Casa,Venta,Barcelona,173,760854,2007-03-13,Jesús
2006-08-23,2675,Piso,Venta,Barcelona,41,219145,2006-12-21,Carmen
2006-08-23,2676,Piso,Venta,Girona,294,2574558,,
2006-08-24,2677,Suelo,Venta,Lleida,214,1114940,,
2006-08-24,2678,Casa,Venta,Tarragona,239,1793695,2006-12-16,Carmen
2006-08-25,2680,Local,Venta,Tarragona,228,1096452,2007-03-31,Luisa
2006-08-26,2682,Suelo,Venta,Lleida,269,1971501,,
2006-08-28,2688,Parking,Venta,Girona,220,1230240,,
2006-08-28,2689,Piso,Venta,Girona,263,2173169,2007-01-20,María
2006-08-29,2690,Local,Venta,Barcelona,272,2399312,2006-12-28,Luisa
2006-08-29,2693,Piso,Venta,Tarragona,215,1981440,2007-05-03,Jesús
2006-08-30,2694,Piso,Venta,Lleida,233,2200452,,
2006-08-30,2695,Suelo,Venta,Girona,186,1695948,2007-03-23,Pedro
2006-08-30,2696,Casa,Venta,Tarragona,255,2080290,2007-01-19,Luisa
2006-08-31,2697,Oficina,Venta,Barcelona,298,2977318,,
2006-09-01,2699,Piso,Venta,Tarragona,70,634130,2007-02-19,Joaquín
2006-09-02,2700,Piso,Venta,Girona,179,1025491,,
2006-09-03,2701,Suelo,Venta,Girona,203,1191610,2006-12-24,María
2006-09-04,2703,Casa,Venta,Barcelona,289,2534241,2007-01-28,María
2006-09-05,2707,Piso,Venta,Tarragona,51,351492,2007-01-26,María
2006-09-07,2711,Parking,Venta,Girona,286,2153580,,
2006-09-07,2713,Oficina,Venta,Girona,239,1994933,2007-04-09,Carmen
2006-09-07,2716,Local,Venta,Lleida,224,2076480,,
2006-09-08,2718,Oficina,Venta,Tarragona,245,1349705,,
2006-09-09,2720,Casa,Venta,Lleida,188,918380,,
2006-09-09,2721,Parking,Venta,Tarragona,48,256992,,
2006-09-10,2722,Parking,Venta,Barcelona,251,2180939,,
2006-09-10,2724,Parking,Venta,Lleida,202,874256,,
2006-09-11,2726,Piso,Venta,Tarragona,100,545100,2007-01-11,Pedro
2006-09-11,2727,Local,Venta,Tarragona,230,1580790,2007-03-04,Carmen
2006-09-12,2729,Oficina,Venta,Lleida,183,920490,,
2006-09-13,2730,Parking,Venta,Barcelona,68,583236,,
2006-09-13,2731,Piso,Venta,Barcelona,294,2885316,2007-02-13,María
2006-09-14,2732,Oficina,Venta,Lleida,225,1239525,,
2006-09-15,2734,Local,Venta,Girona,197,1967242,2006-12-28,Pedro
2006-09-15,2735,Oficina,Venta,Lleida,151,1057755,,
2006-09-18,2740,Oficina,Venta,Lleida,239,2297985,,
2006-09-19,2741,Industrial,Venta,Barcelona,144,672192,2007-02-15,María
2006-09-19,2742,Suelo,Venta,Lleida,182,1298752,,
2006-09-19,2743,Piso,Venta,Tarragona,137,578688,,
2006-09-19,2744,Industrial,Venta,Tarragona,245,1728230,,
2006-09-19,2745,Oficina,Venta,Barcelona,164,1040252,2007-01-02,Carmen
2006-09-20,2746,Suelo,Venta,Barcelona,131,1134984,,
